photo_id,filename,relpath,folder_name,exif_date,exif_date_digitized,year,month,day,hour,minute,mtime,ctime,size,exif_width,exif_height,PIL_width,PIL_height,caption,tags,rating,md5sum
609,dsc_5453.jpg,2011/Jan_2011/open_presents,open_presents,2011:01:30 16:07:37,2011:01:30 16:07:37,2011,Jan,30,16,7,2011:01:30 15:48:42,2011:01:30 15:48:42,3.994411,3872,2592,3872,2592,,,,0095a37bd7a85c12193d37a39aa046d8
610,dsc_5454.jpg,2011/Jan_2011/open_presents,open_presents,2011:01:30 16:09:35,2011:01:30 16:09:35,2011,Jan,30,16,9,2011:01:30 15:48:42,2011:01:30 15:48:42,3.852127,3872,2592,3872,2592,,,,564acf694850685d4b11599acc9266fa
611,dsc_5455.jpg,2011/Jan_2011/open_presents,open_presents,2011:01:30 16:09:43,2011:01:30 16:09:43,2011,Jan,30,16,9,2011:01:30 15:48:42,2011:01:30 15:48:43,3.699733,3872,2592,3872,2592,,,,b07fb68ed7c50d4dd4a31203014a7ef0
612,dsc_5456.jpg,2011/Jan_2011/open_presents,open_presents,2011:01:30 16:09:57,2011:01:30 16:09:57,2011,Jan,30,16,9,2011:01:30 15:48:42,2011:01:30 15:48:43,3.391385,3872,2592,3872,2592,,,,1474d191a40c1069cd1640671580ba3c
613,dsc_5457.jpg,2011/Jan_2011/open_presents,open_presents,2011:01:30 16:10:00,2011:01:30 16:10:00,2011,Jan,30,16,10,2011:01:30 15:48:44,2011:01:30 15:48:44,3.471585,3872,2592,3872,2592,,,,9f3f8ad75532bc1d9f44b832b9029454
614,dsc_5460.jpg,2011/Jan_2011/open_presents,open_presents,2011:01:30 16:14:01,2011:01:30 16:14:01,2011,Jan,30,16,14,2011:01:30 15:48:52,2011:01:30 15:48:53,3.510134,2592,3872,2592,3872,,,,10805404b2b9203f83b33367069e363e
615,dsc_5461.jpg,2011/Jan_2011/open_presents,open_presents,2011:01:30 16:14:02,2011:01:30 16:14:02,2011,Jan,30,16,14,2011:01:30 15:48:52,2011:01:30 15:48:52,3.494002,2592,3872,2592,3872,,,,eeeef5014dd5f3477233fb9de2b3d5a4
616,dsc_5462.jpg,2011/Jan_2011/open_presents,open_presents,2011:01:30 16:14:03,2011:01:30 16:14:03,2011,Jan,30,16,14,2011:01:30 15:48:50,2011:01:30 15:48:51,3.566764,2592,3872,2592,3872,,,,8be6d9b3207caaca07820830603fd215
617,dsc_5463.jpg,2011/Jan_2011/open_presents,open_presents,2011:01:30 16:14:04,2011:01:30 16:14:04,2011,Jan,30,16,14,2011:01:30 15:48:50,2011:01:30 15:48:51,3.544204,2592,3872,2592,3872,,,,79327dc532bdc1edbb1403ed7ca01221
618,dsc_5464.jpg,2011/Jan_2011/open_presents,open_presents,2011:01:30 16:14:06,2011:01:30 16:14:06,2011,Jan,30,16,14,2011:01:30 15:48:48,2011:01:30 15:48:49,3.606538,2592,3872,2592,3872,,,,8557e104b8419d9778a1b2f7ec44a2a6
619,dsc_5465.jpg,2011/Jan_2011/open_presents,open_presents,2011:01:30 16:14:17,2011:01:30 16:14:17,2011,Jan,30,16,14,2011:01:30 15:48:46,2011:01:30 15:48:47,3.230986,3872,2592,3872,2592,,,,09adabd47079ff836272f39d8dc8504a
620,dsc_5317.jpg,2011/Jan_2011/Magic_House_Birthday,Magic_House_Birthday,2011:01:30 12:23:40,2011:01:30 12:23:40,2011,Jan,30,12,23,2011:01:30 15:49:54,2011:01:30 15:49:56,4.436359,2592,3872,2592,3872,,,,61a6abe36067996b61ffcddbb69d825d
621,dsc_5318.jpg,2011/Jan_2011/Magic_House_Birthday,Magic_House_Birthday,2011:01:30 12:23:59,2011:01:30 12:23:59,2011,Jan,30,12,23,2011:01:30 15:49:54,2011:01:30 15:49:54,3.754655,2592,3872,2592,3872,,,,5b563b3aa3e474799a051481db89d07a
622,dsc_5319.jpg,2011/Jan_2011/Magic_House_Birthday,Magic_House_Birthday,2011:01:30 12:24:01,2011:01:30 12:24:01,2011,Jan,30,12,24,2011:01:30 15:49:52,2011:01:30 15:49:53,3.824539,2592,3872,2592,3872,,,,b9325aceb64748375615665352d4bf29
623,dsc_5320.jpg,2011/Jan_2011/Magic_House_Birthday,Magic_House_Birthday,2011:01:30 12:24:02,2011:01:30 12:24:02,2011,Jan,30,12,24,2011:01:30 15:49:52,2011:01:30 15:49:52,3.571944,2592,3872,2592,3872,,,,00037799c2de86ed1d8d05fc55644078
624,dsc_5321.jpg,2011/Jan_2011/Magic_House_Birthday,Magic_House_Birthday,2011:01:30 12:24:08,2011:01:30 12:24:08,2011,Jan,30,12,24,2011:01:30 15:49:52,2011:01:30 15:49:52,3.736831,2592,3872,2592,3872,,,,1664c7add8be82b300bd0057521783ce
625,dsc_5322.jpg,2011/Jan_2011/Magic_House_Birthday,Magic_House_Birthday,2011:01:30 12:24:14,2011:01:30 12:24:14,2011,Jan,30,12,24,2011:01:30 15:49:50,2011:01:30 15:49:51,3.646325,2592,3872,2592,3872,,,,ec9becf99b07f7996e1dea5f2c42ff49
626,dsc_5323.jpg,2011/Jan_2011/Magic_House_Birthday,Magic_House_Birthday,2011:01:30 12:32:08,2011:01:30 12:32:08,2011,Jan,30,12,32,2011:01:30 15:47:44,2011:01:30 15:47:45,3.726222,3872,2592,3872,2592,,,,32627f98e207c20d85cae5d2017066f1
627,dsc_5324.jpg,2011/Jan_2011/Magic_House_Birthday,Magic_House_Birthday,2011:01:30 12:32:20,2011:01:30 12:32:20,2011,Jan,30,12,32,2011:01:30 15:47:44,2011:01:30 15:47:45,3.941356,3872,2592,3872,2592,,,,5e9bb857445c116471d6df9556ec3368
628,dsc_5325.jpg,2011/Jan_2011/Magic_House_Birthday,Magic_House_Birthday,2011:01:30 12:32:35,2011:01:30 12:32:35,2011,Jan,30,12,32,2011:01:30 15:49:50,2011:01:30 15:49:50,3.715062,2592,3872,2592,3872,,,,0116a0d596912d752f8246a55004e833
629,dsc_5328.jpg,2011/Jan_2011/Magic_House_Birthday,Magic_House_Birthday,2011:01:30 12:33:16,2011:01:30 12:33:16,2011,Jan,30,12,33,2011:01:30 15:47:46,2011:01:30 15:47:47,3.80265,3872,2592,3872,2592,,,,a5b1fd7bb76cef82c7dfc8845e14e145
630,dsc_5329.jpg,2011/Jan_2011/Magic_House_Birthday,Magic_House_Birthday,2011:01:30 12:37:35,2011:01:30 12:37:35,2011,Jan,30,12,37,2011:01:30 15:47:48,2011:01:30 15:47:48,3.774862,3872,2592,3872,2592,,,,6980efa79a60c25d0452c91df168ca9a
631,dsc_5331.jpg,2011/Jan_2011/Magic_House_Birthday,Magic_House_Birthday,2011:01:30 12:42:08,2011:01:30 12:42:08,2011,Jan,30,12,42,2011:01:30 15:47:48,2011:01:30 15:47:48,3.694285,3872,2592,3872,2592,,,,0e00f37e2abf8425237987afeff33147
632,dsc_5332.jpg,2011/Jan_2011/Magic_House_Birthday,Magic_House_Birthday,2011:01:30 12:48:21,2011:01:30 12:48:21,2011,Jan,30,12,48,2011:01:30 15:47:48,2011:01:30 15:47:49,3.750568,3872,2592,3872,2592,,,,1638814bfe57291677aca4712a25e2e3
633,dsc_5333.jpg,2011/Jan_2011/Magic_House_Birthday,Magic_House_Birthday,2011:01:30 12:48:22,2011:01:30 12:48:22,2011,Jan,30,12,48,2011:01:30 15:47:48,2011:01:30 15:47:49,3.655266,3872,2592,3872,2592,,,,7b16cbf80aee6a0df4201282be34b951
634,dsc_5334.jpg,2011/Jan_2011/Magic_House_Birthday,Magic_House_Birthday,2011:01:30 12:48:25,2011:01:30 12:48:25,2011,Jan,30,12,48,2011:01:30 15:47:50,2011:01:30 15:47:50,3.650628,3872,2592,3872,2592,,,,e7188e76aed610f56677140468360d71
635,dsc_5335.jpg,2011/Jan_2011/Magic_House_Birthday,Magic_House_Birthday,2011:01:30 12:48:30,2011:01:30 12:48:30,2011,Jan,30,12,48,2011:01:30 15:49:48,2011:01:30 15:49:48,3.814433,2592,3872,2592,3872,,,,e50cabdff47e83546e9a08197a952dc8
636,dsc_5336.jpg,2011/Jan_2011/Magic_House_Birthday,Magic_House_Birthday,2011:01:30 12:48:34,2011:01:30 12:48:34,2011,Jan,30,12,48,2011:01:30 15:49:46,2011:01:30 15:49:47,3.986842,2592,3872,2592,3872,,,,430b1233466fd1aedba3d586d172547c
637,dsc_5337.jpg,2011/Jan_2011/Magic_House_Birthday,Magic_House_Birthday,2011:01:30 12:48:38,2011:01:30 12:48:38,2011,Jan,30,12,48,2011:01:30 15:49:46,2011:01:30 15:49:47,3.823948,2592,3872,2592,3872,,,,2bae7532e98b8342cd218548a8b5b08e
638,dsc_5339.jpg,2011/Jan_2011/Magic_House_Birthday,Magic_House_Birthday,2011:01:30 12:48:45,2011:01:30 12:48:45,2011,Jan,30,12,48,2011:01:30 15:49:44,2011:01:30 15:49:44,3.492117,2592,3872,2592,3872,,,,eb73dd227d1808484d39ead7355d9a9e
639,dsc_533cropped7.jpg,2011/Jan_2011/Magic_House_Birthday,Magic_House_Birthday,2011:01:30 12:48:38,2011:01:30 12:48:38,2011,Jan,30,12,48,2011:01:30 19:39:32,2011:01:30 19:39:32,2.355858,0,0,1975,2962,,,,9ab4e15603f6f5124362d9825d794f6c
640,dsc_5341.jpg,2011/Jan_2011/Magic_House_Birthday,Magic_House_Birthday,2011:01:30 12:49:09,2011:01:30 12:49:09,2011,Jan,30,12,49,2011:01:30 15:49:42,2011:01:30 15:49:43,4.101799,2592,3872,2592,3872,,,,c3b8a2d3452c35a16f518d59342a3e3f
641,dsc_5342.jpg,2011/Jan_2011/Magic_House_Birthday,Magic_House_Birthday,2011:01:30 12:49:17,2011:01:30 12:49:17,2011,Jan,30,12,49,2011:01:30 15:49:42,2011:01:30 15:49:42,3.533832,2592,3872,2592,3872,,,,19f8e524a97a7205e074d898c5884cf5
642,dsc_5343.jpg,2011/Jan_2011/Magic_House_Birthday,Magic_House_Birthday,2011:01:30 12:49:22,2011:01:30 12:49:22,2011,Jan,30,12,49,2011:01:30 15:49:40,2011:01:30 15:49:41,3.80338,2592,3872,2592,3872,,,,f420a6dfe6e973bf341312dc90e09aa8
643,dsc_5345.jpg,2011/Jan_2011/Magic_House_Birthday,Magic_House_Birthday,2011:01:30 12:50:38,2011:01:30 12:50:38,2011,Jan,30,12,50,2011:01:30 15:47:54,2011:01:30 15:47:55,3.317352,3872,2592,3872,2592,,,,70b7d4848454f112347ce446bbf0efc2
644,dsc_5347.jpg,2011/Jan_2011/Magic_House_Birthday,Magic_House_Birthday,2011:01:30 12:50:48,2011:01:30 12:50:48,2011,Jan,30,12,50,2011:01:30 15:47:56,2011:01:30 15:47:56,3.397382,3872,2592,3872,2592,,,,feebd063263201c8078ed117071890e2
645,dsc_5348.jpg,2011/Jan_2011/Magic_House_Birthday,Magic_House_Birthday,2011:01:30 12:50:49,2011:01:30 12:50:49,2011,Jan,30,12,50,2011:01:30 15:47:56,2011:01:30 15:47:56,3.380378,3872,2592,3872,2592,,,,abd9d6e940176036bd21edcd4dd6445a
646,dsc_5349.jpg,2011/Jan_2011/Magic_House_Birthday,Magic_House_Birthday,2011:01:30 12:50:58,2011:01:30 12:50:58,2011,Jan,30,12,50,2011:01:30 15:47:56,2011:01:30 15:47:57,3.372545,3872,2592,3872,2592,,,,02884eeeb9b3216f2e55e9c0d5e0c74f
647,dsc_5350.jpg,2011/Jan_2011/Magic_House_Birthday,Magic_House_Birthday,2011:01:30 12:50:59,2011:01:30 12:50:59,2011,Jan,30,12,50,2011:01:30 15:47:56,2011:01:30 15:47:57,3.337545,3872,2592,3872,2592,,,,d42c5eb2a4b766588d6053b42a7fb2a0
648,dsc_5351.jpg,2011/Jan_2011/Magic_House_Birthday,Magic_House_Birthday,2011:01:30 12:51:09,2011:01:30 12:51:09,2011,Jan,30,12,51,2011:01:30 15:47:58,2011:01:30 15:47:58,3.407451,3872,2592,3872,2592,,,,eff75a7475ead422b294f019493f5987
649,dsc_5352.jpg,2011/Jan_2011/Magic_House_Birthday,Magic_House_Birthday,2011:01:30 12:51:13,2011:01:30 12:51:13,2011,Jan,30,12,51,2011:01:30 15:47:58,2011:01:30 15:47:58,3.432927,3872,2592,3872,2592,,,,cd345953d538a9f03f6c5b13a585f9d3
650,dsc_5353.jpg,2011/Jan_2011/Magic_House_Birthday,Magic_House_Birthday,2011:01:30 12:51:19,2011:01:30 12:51:19,2011,Jan,30,12,51,2011:01:30 15:49:38,2011:01:30 15:49:40,3.372435,2592,3872,2592,3872,,,,291c8e0e2bc26721fdd681d0a1dff35f
651,dsc_5354.jpg,2011/Jan_2011/Magic_House_Birthday,Magic_House_Birthday,2011:01:30 12:51:44,2011:01:30 12:51:44,2011,Jan,30,12,51,2011:01:30 15:47:58,2011:01:30 15:47:59,3.704195,3872,2592,3872,2592,,,,a2433f5b5129418ca064e23662892914
652,dsc_5355.jpg,2011/Jan_2011/Magic_House_Birthday,Magic_House_Birthday,2011:01:30 12:51:56,2011:01:30 12:51:56,2011,Jan,30,12,51,2011:01:30 15:47:58,2011:01:30 15:47:59,3.577854,3872,2592,3872,2592,,,,7eff2d6edbe5270c1396facfeaff07e8
653,dsc_5356.jpg,2011/Jan_2011/Magic_House_Birthday,Magic_House_Birthday,2011:01:30 12:52:10,2011:01:30 12:52:10,2011,Jan,30,12,52,2011:01:30 15:49:38,2011:01:30 15:49:39,3.398134,2592,3872,2592,3872,,,,cce476a0fcb09bf1860b94d66f8b551b
654,dsc_5357.jpg,2011/Jan_2011/Magic_House_Birthday,Magic_House_Birthday,2011:01:30 12:52:14,2011:01:30 12:52:14,2011,Jan,30,12,52,2011:01:30 15:48:00,2011:01:30 15:48:00,3.533955,3872,2592,3872,2592,,,,98309fc511dca96542293a1dc7699110
655,dsc_5358.jpg,2011/Jan_2011/Magic_House_Birthday,Magic_House_Birthday,2011:01:30 12:52:17,2011:01:30 12:52:17,2011,Jan,30,12,52,2011:01:30 15:49:38,2011:01:30 15:49:38,3.570836,2592,3872,2592,3872,,,,617844a7b9028387ccd61856a642befa
656,dsc_5359.jpg,2011/Jan_2011/Magic_House_Birthday,Magic_House_Birthday,2011:01:30 12:52:27,2011:01:30 12:52:27,2011,Jan,30,12,52,2011:01:30 15:48:00,2011:01:30 15:48:01,3.425794,3872,2592,3872,2592,,,,df9607817c0d5485a058ccae026283ea
657,dsc_5360.jpg,2011/Jan_2011/Magic_House_Birthday,Magic_House_Birthday,2011:01:30 12:52:34,2011:01:30 12:52:34,2011,Jan,30,12,52,2011:01:30 15:48:02,2011:01:30 15:48:02,3.257665,3872,2592,3872,2592,,,,85f51de0a61342d0df1e3db01869e7f0
658,dsc_5361.jpg,2011/Jan_2011/Magic_House_Birthday,Magic_House_Birthday,2011:01:30 12:52:41,2011:01:30 12:52:41,2011,Jan,30,12,52,2011:01:30 15:48:02,2011:01:30 15:48:02,3.43131,3872,2592,3872,2592,,,,afdf211d3a03b8da6d4a33bcfb01ba64
659,dsc_5362.jpg,2011/Jan_2011/Magic_House_Birthday,Magic_House_Birthday,2011:01:30 12:53:10,2011:01:30 12:53:10,2011,Jan,30,12,53,2011:01:30 15:49:36,2011:01:30 15:49:37,3.481025,2592,3872,2592,3872,,,,bb3e6afebc013bdf5df34c1bcd6921fd
660,dsc_5363.jpg,2011/Jan_2011/Magic_House_Birthday,Magic_House_Birthday,2011:01:30 12:53:14,2011:01:30 12:53:14,2011,Jan,30,12,53,2011:01:30 15:49:36,2011:01:30 15:49:36,3.174637,2592,3872,2592,3872,,,,575533911d85981ae120f9b83c2cdf92
661,dsc_5364.jpg,2011/Jan_2011/Magic_House_Birthday,Magic_House_Birthday,2011:01:30 12:53:24,2011:01:30 12:53:24,2011,Jan,30,12,53,2011:01:30 15:49:34,2011:01:30 15:49:35,3.548079,2592,3872,2592,3872,,,,2cbaf7b77611681eaf00ce747be7e0b3
662,dsc_5365.jpg,2011/Jan_2011/Magic_House_Birthday,Magic_House_Birthday,2011:01:30 12:53:25,2011:01:30 12:53:25,2011,Jan,30,12,53,2011:01:30 15:49:34,2011:01:30 15:49:34,3.449069,2592,3872,2592,3872,,,,b462227c9ff55f3c6731adca903fd5a6
663,dsc_5366.jpg,2011/Jan_2011/Magic_House_Birthday,Magic_House_Birthday,2011:01:30 12:53:46,2011:01:30 12:53:46,2011,Jan,30,12,53,2011:01:30 15:49:32,2011:01:30 15:49:33,3.028108,2592,3872,2592,3872,,,,c7a3a35f84c4dd443e88e70cdd5f995d
664,dsc_5367.jpg,2011/Jan_2011/Magic_House_Birthday,Magic_House_Birthday,2011:01:30 12:53:48,2011:01:30 12:53:48,2011,Jan,30,12,53,2011:01:30 15:49:32,2011:01:30 15:49:32,3.169631,2592,3872,2592,3872,,,,62bc10548e6fa8e3cebaadc5fb370288
665,dsc_5368.jpg,2011/Jan_2011/Magic_House_Birthday,Magic_House_Birthday,2011:01:30 12:54:04,2011:01:30 12:54:04,2011,Jan,30,12,54,2011:01:30 15:49:30,2011:01:30 15:49:31,3.316692,2592,3872,2592,3872,,,,a595643b9ac492b1993ae1afa90e39a4
666,dsc_5369.jpg,2011/Jan_2011/Magic_House_Birthday,Magic_House_Birthday,2011:01:30 12:54:05,2011:01:30 12:54:05,2011,Jan,30,12,54,2011:01:30 15:49:30,2011:01:30 15:49:31,3.462072,2592,3872,2592,3872,,,,3331a74fb21f545bd08aad5c99203f9e
667,dsc_5370.jpg,2011/Jan_2011/Magic_House_Birthday,Magic_House_Birthday,2011:01:30 12:54:06,2011:01:30 12:54:06,2011,Jan,30,12,54,2011:01:30 15:49:30,2011:01:30 15:49:30,3.471149,2592,3872,2592,3872,,,,ad1c579d9477693055018db2cee10018
668,dsc_5371.jpg,2011/Jan_2011/Magic_House_Birthday,Magic_House_Birthday,2011:01:30 12:57:13,2011:01:30 12:57:13,2011,Jan,30,12,57,2011:01:30 15:49:28,2011:01:30 15:49:29,3.720635,2592,3872,2592,3872,,,,3d4e6cfd91f14428fcb740de12dc1486
669,dsc_5372.jpg,2011/Jan_2011/Magic_House_Birthday,Magic_House_Birthday,2011:01:30 12:57:23,2011:01:30 12:57:23,2011,Jan,30,12,57,2011:01:30 15:49:28,2011:01:30 15:49:28,3.623129,2592,3872,2592,3872,,,,013534a7cee502db40ca7ddd44d6f2c2
670,dsc_5373.jpg,2011/Jan_2011/Magic_House_Birthday,Magic_House_Birthday,2011:01:30 12:57:32,2011:01:30 12:57:32,2011,Jan,30,12,57,2011:01:30 15:48:08,2011:01:30 15:48:08,3.59561,3872,2592,3872,2592,,,,6a721f3ab349baf8cd9157be28531fe0
671,dsc_5374.jpg,2011/Jan_2011/Magic_House_Birthday,Magic_House_Birthday,2011:01:30 12:57:44,2011:01:30 12:57:44,2011,Jan,30,12,57,2011:01:30 15:49:26,2011:01:30 15:49:27,3.499613,2592,3872,2592,3872,,,,c3d6f59bbbda69c86dc7fa31499cfcb4
672,dsc_5375.jpg,2011/Jan_2011/Magic_House_Birthday,Magic_House_Birthday,2011:01:30 12:57:59,2011:01:30 12:57:59,2011,Jan,30,12,57,2011:01:30 15:49:26,2011:01:30 15:49:26,3.686677,2592,3872,2592,3872,,,,fd63d31ef6f54c39ff31d2aac2e03e07
673,dsc_5376.jpg,2011/Jan_2011/Magic_House_Birthday,Magic_House_Birthday,2011:01:30 12:58:14,2011:01:30 12:58:14,2011,Jan,30,12,58,2011:01:30 15:49:24,2011:01:30 15:49:25,3.722696,2592,3872,2592,3872,,,,d33c1cfc0294d2b8a6a19d697089d306
674,dsc_5377.jpg,2011/Jan_2011/Magic_House_Birthday,Magic_House_Birthday,2011:01:30 12:58:19,2011:01:30 12:58:19,2011,Jan,30,12,58,2011:01:30 15:49:24,2011:01:30 15:49:24,3.797387,2592,3872,2592,3872,,,,905d05c19c1658c5a7f4a0e85123d082
675,dsc_5378.jpg,2011/Jan_2011/Magic_House_Birthday,Magic_House_Birthday,2011:01:30 12:58:27,2011:01:30 12:58:27,2011,Jan,30,12,58,2011:01:30 15:49:22,2011:01:30 15:49:23,3.664393,2592,3872,2592,3872,,,,080b7924479c530b2b1590146312aa13
676,dsc_5379.jpg,2011/Jan_2011/Magic_House_Birthday,Magic_House_Birthday,2011:01:30 12:58:34,2011:01:30 12:58:34,2011,Jan,30,12,58,2011:01:30 15:49:22,2011:01:30 15:49:22,3.76891,2592,3872,2592,3872,,,,918ffea6abec97412f30b90054218357
677,dsc_5380.jpg,2011/Jan_2011/Magic_House_Birthday,Magic_House_Birthday,2011:01:30 12:58:35,2011:01:30 12:58:35,2011,Jan,30,12,58,2011:01:30 15:49:20,2011:01:30 15:49:21,3.753805,2592,3872,2592,3872,,,,f9784461866253e9c894f6900f735099
678,dsc_5382.jpg,2011/Jan_2011/Magic_House_Birthday,Magic_House_Birthday,2011:01:30 12:58:55,2011:01:30 12:58:55,2011,Jan,30,12,58,2011:01:30 15:49:20,2011:01:30 15:49:20,3.720688,2592,3872,2592,3872,,,,d046f0ae81954150e5ec624d31690146
679,dsc_5384.jpg,2011/Jan_2011/Magic_House_Birthday,Magic_House_Birthday,2011:01:30 13:08:41,2011:01:30 13:08:41,2011,Jan,30,13,8,2011:01:30 15:49:18,2011:01:30 15:49:19,3.634027,2592,3872,2592,3872,,,,c14f8da3e22d9746715ac880f6443ae9
680,dsc_5387.jpg,2011/Jan_2011/Magic_House_Birthday,Magic_House_Birthday,2011:01:30 13:08:55,2011:01:30 13:08:55,2011,Jan,30,13,8,2011:01:30 15:49:18,2011:01:30 15:49:18,4.479231,2592,3872,2592,3872,,,,75d5889dcdea67da762e329a8e06692c
681,dsc_5388.jpg,2011/Jan_2011/Magic_House_Birthday,Magic_House_Birthday,2011:01:30 13:08:56,2011:01:30 13:08:56,2011,Jan,30,13,8,2011:01:30 15:49:16,2011:01:30 15:49:17,4.488687,2592,3872,2592,3872,,,,7ee3f48a21651656caa184beaa08779f
682,dsc_5394.jpg,2011/Jan_2011/Magic_House_Birthday,Magic_House_Birthday,2011:01:30 13:11:13,2011:01:30 13:11:13,2011,Jan,30,13,11,2011:01:30 15:48:16,2011:01:30 15:48:16,3.756801,3872,2592,3872,2592,,,,335be9f13f58003ddf7c25a32b5a3e91
683,dsc_5398.jpg,2011/Jan_2011/Magic_House_Birthday,Magic_House_Birthday,2011:01:30 13:12:33,2011:01:30 13:12:33,2011,Jan,30,13,12,2011:01:30 15:48:16,2011:01:30 15:48:17,3.454004,3872,2592,3872,2592,,,,ed92dca78ac32c664877df69c88b504c
684,dsc_5400.jpg,2011/Jan_2011/Magic_House_Birthday,Magic_House_Birthday,2011:01:30 13:13:05,2011:01:30 13:13:05,2011,Jan,30,13,13,2011:01:30 15:48:18,2011:01:30 15:48:18,3.820207,3872,2592,3872,2592,,,,1890e2f32ac39d39ea6c155e565930ff
685,dsc_5402.jpg,2011/Jan_2011/Magic_House_Birthday,Magic_House_Birthday,2011:01:30 13:19:37,2011:01:30 13:19:37,2011,Jan,30,13,19,2011:01:30 15:49:14,2011:01:30 15:49:15,4.131449,2592,3872,2592,3872,,,,73e7df50a9e0b2313034a6ec8045f00a
686,dsc_5403.jpg,2011/Jan_2011/Magic_House_Birthday,Magic_House_Birthday,2011:01:30 13:19:49,2011:01:30 13:19:49,2011,Jan,30,13,19,2011:01:30 15:49:14,2011:01:30 15:49:14,4.225634,2592,3872,2592,3872,,,,a016444a9ef9939d1f55563c1d6cd32c
687,dsc_5404.jpg,2011/Jan_2011/Magic_House_Birthday,Magic_House_Birthday,2011:01:30 13:21:29,2011:01:30 13:21:29,2011,Jan,30,13,21,2011:01:30 15:49:12,2011:01:30 15:49:13,3.255686,2592,3872,2592,3872,,,,4c3aee2f2a832a147aeaa63d78f0fa75
688,dsc_5406.jpg,2011/Jan_2011/Magic_House_Birthday,Magic_House_Birthday,2011:01:30 13:22:34,2011:01:30 13:22:34,2011,Jan,30,13,22,2011:01:30 15:48:20,2011:01:30 15:48:20,3.981073,3872,2592,3872,2592,,,,c6b382f8b6093a8e5d79c7ee452a188f
689,dsc_5408.jpg,2011/Jan_2011/Magic_House_Birthday,Magic_House_Birthday,2011:01:30 13:50:52,2011:01:30 13:50:52,2011,Jan,30,13,50,2011:01:30 15:48:20,2011:01:30 15:48:21,3.282529,3872,2592,3872,2592,,,,01e163e586fc2a93d68226d91489d799
690,dsc_5410.jpg,2011/Jan_2011/Magic_House_Birthday,Magic_House_Birthday,2011:01:30 13:50:59,2011:01:30 13:50:59,2011,Jan,30,13,50,2011:01:30 15:48:20,2011:01:30 15:48:21,3.540738,3872,2592,3872,2592,,,,4e0481be80e72c1faf0917136bf9d196
691,dsc_5413.jpg,2011/Jan_2011/Magic_House_Birthday,Magic_House_Birthday,2011:01:30 13:58:38,2011:01:30 13:58:38,2011,Jan,30,13,58,2011:01:30 15:48:22,2011:01:30 15:48:23,3.349299,3872,2592,3872,2592,,,,0121d3cdfbdb4d1701789ac4e8fe7dad
692,dsc_5414.jpg,2011/Jan_2011/Magic_House_Birthday,Magic_House_Birthday,2011:01:30 14:05:58,2011:01:30 14:05:58,2011,Jan,30,14,5,2011:01:30 15:48:22,2011:01:30 15:48:23,3.578971,3872,2592,3872,2592,,,,ff3d9dc0947eeb5d8d725b2355e2e110
693,dsc_5415.jpg,2011/Jan_2011/Magic_House_Birthday,Magic_House_Birthday,2011:01:30 14:05:59,2011:01:30 14:05:59,2011,Jan,30,14,5,2011:01:30 15:48:24,2011:01:30 15:48:24,3.631954,3872,2592,3872,2592,,,,e5a43b4dd773c76413e36011486bdd8d
694,dsc_5416.jpg,2011/Jan_2011/Magic_House_Birthday,Magic_House_Birthday,2011:01:30 14:07:38,2011:01:30 14:07:38,2011,Jan,30,14,7,2011:01:30 15:49:12,2011:01:30 15:49:12,4.25158,2592,3872,2592,3872,,,,6706c2f8b8acb2f3976ce7978b70245c
695,dsc_5418.jpg,2011/Jan_2011/Magic_House_Birthday,Magic_House_Birthday,2011:01:30 14:22:10,2011:01:30 14:22:10,2011,Jan,30,14,22,2011:01:30 15:48:24,2011:01:30 15:48:25,3.52998,3872,2592,3872,2592,,,,7f45840e3eb17505c408371b24b647b9
696,dsc_5421.jpg,2011/Jan_2011/Magic_House_Birthday,Magic_House_Birthday,2011:01:30 14:23:49,2011:01:30 14:23:49,2011,Jan,30,14,23,2011:01:30 15:48:26,2011:01:30 15:48:27,3.356216,3872,2592,3872,2592,,,,061bf569894b91b35577563d48b3ceb3
697,dsc_5422.jpg,2011/Jan_2011/Magic_House_Birthday,Magic_House_Birthday,2011:01:30 14:23:51,2011:01:30 14:23:51,2011,Jan,30,14,23,2011:01:30 15:48:26,2011:01:30 15:48:27,3.469257,3872,2592,3872,2592,,,,65e9496aec1427db9f1f2036a5970213
698,dsc_5423.jpg,2011/Jan_2011/Magic_House_Birthday,Magic_House_Birthday,2011:01:30 14:23:53,2011:01:30 14:23:53,2011,Jan,30,14,23,2011:01:30 15:48:28,2011:01:30 15:48:28,3.448637,3872,2592,3872,2592,,,,d38a70735645d3f5cb39ab357bdaa7aa
699,dsc_5425.jpg,2011/Jan_2011/Magic_House_Birthday,Magic_House_Birthday,2011:01:30 14:39:05,2011:01:30 14:39:05,2011,Jan,30,14,39,2011:01:30 15:49:08,2011:01:30 15:49:09,3.723233,2592,3872,2592,3872,,,,f2ac970542563fd3f1dd4060cf877ee8
700,dsc_5426.jpg,2011/Jan_2011/Magic_House_Birthday,Magic_House_Birthday,2011:01:30 14:39:09,2011:01:30 14:39:09,2011,Jan,30,14,39,2011:01:30 15:49:08,2011:01:30 15:49:08,3.255644,2592,3872,2592,3872,,,,794243f8bf1efa93aaaf80f4f17baa18
